gameId,playId,nflId,teamAbbr,hadRushAttempt,rushingYards,hadDropback,passingYards,sackYardsAsOffense,hadPassReception,receivingYards,wasTargettedReceiver,yardageGainedAfterTheCatch,fumbles,fumbleLost,fumbleOutOfBounds,assistedTackle,forcedFumbleAsDefense,halfSackYardsAsDefense,passDefensed,quarterbackHit,sackYardsAsDefense,safetyAsDefense,soloTackle,tackleAssist,tackleForALoss,tackleForALossYardage,hadInterception,interceptionYards,fumbleRecoveries,fumbleRecoveryYards,penaltyYards,penaltyNames,wasInitialPassRusher,causedPressure,timeToPressureAsPassRusher,getOffTimeAsPassRusher,inMotionAtBallSnap,shiftSinceLineset,motionSinceLineset,wasRunningRoute,routeRan,blockedPlayerNFLId1,blockedPlayerNFLId2,blockedPlayerNFLId3,pressureAllowedAsBlocker,timeToPressureAllowedAsBlocker,pff_defensiveCoverageAssignment,pff_primaryDefensiveCoverageMatchupNflId,pff_secondaryDefensiveCoverageMatchupNflId,last_motion_frameId,snap_frameId,snap_motion_gap,init_rel_y_dis,end_rel_y_dis,overall_y_change,init_rel_x_dis,end_rel_x_dis,overall_x_change,motion_s_avg,frames_in_motion,y_reverse_loc,y_reverse_bool,x_dis_travel_pos,x_dis_travel_neg,y_dis_travel_pos,y_dis_travel_neg,y_std_t_min,y_std_t_max,init_y_std,end_y_std,init_tackle_dis,end_tackle_dis,y_flipped,swapped_y_dir,position,swapped_side,motion_label
2022090800,2934,52494,BUF,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,1.0,OUT,,,,,,,,,64,107,42,223,-203,426,-512,-497,-15,145.74193548387098,31,224.0,1,74,67,5,448,2667,3324,3191,2761,-133,-94,0,0,RB,1,10
2022090800,2979,44985,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,HITCH,,,,,,,,,149,150,0,929,1040,-111,-174,-233,59,361.32142857142856,56,-16.0,1,32,101,1060,947,2073,2752,3314,3427,562,675,0,1,WR,0,3
2022090800,3092,43399,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,OUT,,,,,,,,,124,125,0,435,-677,1112,-225,-251,26,297.56756756756755,37,426.0,1,49,72,2,1119,8732,9344,9475,8361,131,371,0,0,TE,1,5
2022090800,3145,53678,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,,,,,,,,,,,29,36,6,406,420,-14,-232,-220,-12,37.0,2,404.0,0,15,3,19,5,8765,9396,8639,8625,126,140,1,1,WR,0,22
2022090800,3283,47879,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,1,1,,,,,,,,,,,105,106,0,513,483,30,-114,35,-149,59.75,20,429.0,0,37,6,45,88,2639,3292,3483,3440,191,148,0,1,TE,0,22
2022090800,3304,48011,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,,,,,,,,,,,108,110,1,601,-538,1139,-199,-139,-60,291.2564102564103,39,598.0,1,102,52,4,1144,2687,3310,2371,3515,316,205,1,0,TE,1,12
2022090800,3674,43399,LA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,OUT,,,,,,,,,126,127,0,438,-587,1025,-229,-241,12,282.1891891891892,37,431.0,1,73,87,2,1043,8747,9350,9472,8438,122,309,0,0,TE,1,5
2022091100,57,48374,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,,,,,,,,,,,104,105,0,839,-233,1072,-196,-316,120,499.2272727272728,22,840.0,1,6,107,6,1064,2682,3288,3803,2754,515,-72,0,0,WR,1,5
2022091100,78,48723,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,,,,,,,,,,,117,142,24,1026,-5,1031,-105,-466,361,284.7073170731707,41,1028.0,1,56,427,26,1070,2088,2695,3397,2371,702,-283,0,0,TE,1,15
2022091100,121,39975,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,CROSS,,,,,,,,,110,111,0,894,610,284,-232,-329,97,257.2307692307692,13,897.0,1,2,106,20,314,2054,2675,3279,2991,604,316,0,0,RB,0,16
2022091100,145,48723,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,,,,,,,,,,,67,154,86,446,-427,873,-101,-96,-5,229.65,40,446.0,1,119,124,14,902,2682,3284,3407,2542,123,140,0,0,TE,1,9
2022091100,145,53433,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,,,,,,,,,,,93,154,60,535,-562,1097,-189,-135,-54,192.9833333333333,60,-565.0,0,209,164,20,1123,2682,3284,3496,2407,212,275,0,0,TE,1,12
2022091100,166,48374,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,CORNER,,,,,,,,,142,143,0,941,67,874,-154,-245,91,375.483870967742,62,940.0,1,41,144,738,1612,2684,3279,2014,2893,670,-209,1,1,WR,0,3
2022091100,212,48723,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,,,,,,,,,,,89,142,52,1250,468,782,-161,-140,-21,213.4,40,435.0,0,65,41,38,825,2079,2692,1119,1907,960,172,1,0,TE,0,9
2022091100,233,41712,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,FLAT,,,,,,,,,56,134,77,108,238,-130,-652,-481,-171,126.82352941176472,17,122.0,1,172,6,123,13,2052,2673,2483,2602,-190,-71,0,0,RB,0,10
2022091100,233,53433,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,CROSS,46083.0,,,0.0,,,,,133,134,0,415,-455,870,-190,-167,-23,169.18867924528303,53,414.0,1,70,54,56,904,2052,2673,1960,2819,92,146,1,0,TE,1,12
2022091100,301,45244,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,,,,,,,,,,,133,157,23,1203,-470,1673,-204,-228,24,293.36206896551727,58,1180.0,1,67,93,23,1715,8716,9339,10230,8545,891,171,0,0,QB,1,2
2022091100,395,41808,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,,,,,,,,,,,42,148,105,864,-420,1284,-208,-229,21,339.89473684210526,38,-430.0,0,8,48,2,1304,2678,3278,3836,2551,558,127,0,0,FB,1,12
2022091100,419,54473,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,OUT,,,,,,,,,111,144,32,575,-933,1508,-232,-70,-162,303.64150943396226,53,-935.0,0,167,18,4,1514,2088,2692,2962,1460,270,628,0,0,WR,1,2
2022091100,458,53612,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,FLAT,,,,,,,,,118,140,21,943,-498,1441,-215,-188,-27,354.219512195122,41,945.0,1,28,67,25,1465,2091,2691,1442,2896,649,205,1,0,RB,1,12
2022091100,501,52942,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,,,,,,,,,,,82,107,24,509,-448,957,-232,-152,-80,262.10526315789474,38,-451.0,0,124,51,5,970,9322,9967,10136,9177,169,145,0,0,TE,1,12
2022091100,501,54476,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,,,,,,,,,,,106,107,0,987,-20,1007,-160,-296,136,472.27272727272725,22,991.0,1,9,150,18,1008,9322,9967,8640,9645,682,-322,1,0,WR,1,5
2022091100,679,48374,ATL,0,0,0,0,0,1,22,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,IN,,,,,,,,,104,105,0,947,-178,1125,-180,-261,81,475.6666666666667,24,945.0,1,2,80,4,1141,2059,2664,3322,2194,658,-135,0,0,WR,1,5
